timestamp,symbol,best_level_ofi,sequence,multi_level_ofi,integrated_ofi
2024-10-21 12:05:27.769383987+00:00,AAPL,-100,12010767,-266.04960317460313,-107.1201375516202
2024-10-21 12:05:27.870580890+00:00,AAPL,-13,12010841,-219.9206349206349,-155.63387901003858
2024-10-21 12:05:30.107740673+00:00,AAPL,1200,12012202,1406.920634920635,179.38550999425723
2024-10-21 12:05:35.113109625+00:00,AAPL,0,12015205,-74.17063492063492,-49.38781214769304
2024-10-21 12:05:35.113122799+00:00,AAPL,0,12015206,94.67063492063491,76.81234351225083
2024-10-21 12:05:40.025196163+00:00,AAPL,0,12018306,66.66666666666666,20.526860855787415
2024-10-21 12:05:40.028003470+00:00,AAPL,0,12018310,0.0,0.0
2024-10-21 12:05:40.028003470+00:00,AAPL,50,12018311,50.0,1.0004899319384437
2024-10-21 12:05:40.028006695+00:00,AAPL,231,12018313,751.5472222222222,47.96299236360666
2024-10-21 12:05:40.028030027+00:00,AAPL,0,12018314,605.9690476190476,254.0857735607933
2024-10-21 12:05:40.028032659+00:00,AAPL,0,12018315,459.24563492063487,351.2671892379109
2024-10-21 12:05:40.028041901+00:00,AAPL,0,12018316,33.33333333333333,10.263430427893708
2024-10-21 12:05:40.028043931+00:00,AAPL,0,12018318,50.0,6.07876447713659
2024-10-21 12:05:40.028048443+00:00,AAPL,0,12018319,16.0,1.945204632683709
2024-10-21 12:05:40.028054971+00:00,AAPL,0,12018320,33.33333333333333,10.263430427893708
2024-10-21 12:05:40.028063174+00:00,AAPL,0,12018322,357.9742063492063,228.34448752023062
2024-10-21 12:05:40.028066207+00:00,AAPL,0,12018323,-50.0,-6.07876447713659
2024-10-21 12:05:40.028077104+00:00,AAPL,0,12018324,-50.0,-6.07876447713659
2024-10-21 12:05:40.028094970+00:00,AAPL,0,12018325,0.0,0.0
2024-10-21 12:05:40.028094970+00:00,AAPL,0,12018325,0.0,-164.5005934665461
2024-10-21 12:05:40.028094970+00:00,AAPL,0,12018325,-352.33174603174604,0.0
2024-10-21 12:05:40.028094970+00:00,AAPL,0,12018325,-352.33174603174604,-164.5005934665461
2024-10-21 12:05:40.028094970+00:00,AAPL,-30,12018325,0.0,0.0
2024-10-21 12:05:40.028094970+00:00,AAPL,-30,12018325,0.0,-164.5005934665461
2024-10-21 12:05:40.028094970+00:00,AAPL,-30,12018325,-352.33174603174604,0.0
2024-10-21 12:05:40.028094970+00:00,AAPL,-30,12018325,-352.33174603174604,-164.5005934665461
2024-10-21 12:05:40.028097758+00:00,AAPL,0,12018326,20.0,11.567650806444586
2024-10-21 12:05:40.028115361+00:00,AAPL,100,12018327,598.9373015873015,307.85232061937984
2024-10-21 12:05:40.028121192+00:00,AAPL,0,12018328,16.666666666666664,13.928328643924784
2024-10-21 12:05:40.028128644+00:00,AAPL,0,12018330,-25.0,-20.609452348168176
2024-10-21 12:05:40.028156649+00:00,AAPL,0,12018331,-25.0,-20.609452348168176
2024-10-21 12:05:40.028365786+00:00,AAPL,-100,12018340,-565.6039682539682,-280.5617445669683
2024-10-21 12:05:40.028429209+00:00,AAPL,0,12018342,-431.30753968253964,-261.7432195610135
2024-10-21 12:05:40.028485091+00:00,AAPL,0,12018343,-25.0,-20.609452348168176
2024-10-21 12:05:40.028584035+00:00,AAPL,0,12018344,-25.0,-20.609452348168176
2024-10-21 12:05:40.055564914+00:00,AAPL,-256,12018442,-708.5789682539684,-351.3557696311517
2024-10-21 12:05:40.071027333+00:00,AAPL,326,12018463,778.5789682539684,352.7564555358655
2024-10-21 12:05:40.096302346+00:00,AAPL,-200,12018476,-475.30595238095236,-185.9119063389436
2024-10-21 12:05:40.096345392+00:00,AAPL,200,12018477,475.30595238095236,185.9119063389436
2024-10-21 12:05:40.133764520+00:00,AAPL,0,12018494,-436.57896825396824,-344.28805654694315
2024-10-21 12:05:40.147760543+00:00,AAPL,0,12018505,3.999999999999991,7.7413194466416195
2024-10-21 12:05:40.167062454+00:00,AAPL,28,12018509,350.33174603174604,164.46057386926856
2024-10-21 12:05:40.279040532+00:00,AAPL,0,12018540,-591.0662698412699,-267.6893043819408
2024-10-21 12:05:40.371306716+00:00,AAPL,0,12018572,184.54960317460316,130.85195159597012
2024-10-21 12:05:40.371534341+00:00,AAPL,-28,12018573,-350.33174603174604,-164.46057386926856
2024-10-21 12:05:40.371545573+00:00,AAPL,0,12018574,322.33174603174604,163.900299507383
2024-10-21 12:05:40.371797762+00:00,AAPL,0,12018575,4.5,3.760648733859692
2024-10-21 12:05:40.371831552+00:00,AAPL,0,12018576,-3.8571428571428568,-3.099539796868857
2024-10-21 12:05:40.422122396+00:00,AAPL,0,12018592,70.51666666666665,22.815132524429124
2024-10-21 12:05:41.922932814+00:00,AAPL,0,12019448,-4.5,-3.760648733859692
2024-10-21 12:05:41.923000912+00:00,AAPL,0,12019449,90.72619047619048,71.86707590163559
2024-10-21 12:05:41.948630132+00:00,AAPL,0,12019456,0.0,0.0
2024-10-21 12:05:41.951962933+00:00,AAPL,0,12019457,-161.2428571428571,-94.68220842606469
2024-10-21 12:05:41.951975929+00:00,AAPL,0,12019458,100.0,82.4378093926727
2024-10-21 12:05:41.952567424+00:00,AAPL,-200,12019459,-522.3317460317461,-167.9022592351368
2024-10-21 12:05:41.952619801+00:00,AAPL,0,12019460,222.331746031746,151.74277055310984
2024-10-21 12:05:43.153724103+00:00,AAPL,0,12020040,161.2428571428571,94.68220842606469
2024-10-21 12:05:43.258685033+00:00,AAPL,0,12020063,0.0,0.0
2024-10-21 12:05:43.258685033+00:00,AAPL,0,12020063,0.0,-5.002449659692218
2024-10-21 12:05:43.258685033+00:00,AAPL,0,12020063,-250.0,0.0
2024-10-21 12:05:43.258685033+00:00,AAPL,0,12020063,-250.0,-5.002449659692218
2024-10-21 12:05:43.258685033+00:00,AAPL,-250,12020063,0.0,0.0
2024-10-21 12:05:43.258685033+00:00,AAPL,-250,12020063,0.0,-5.002449659692218
2024-10-21 12:05:43.258685033+00:00,AAPL,-250,12020063,-250.0,0.0
2024-10-21 12:05:43.258685033+00:00,AAPL,-250,12020063,-250.0,-5.002449659692218
2024-10-21 12:05:43.258755715+00:00,AAPL,0,12020064,-161.2428571428571,-94.68220842606469
2024-10-21 12:05:43.337323654+00:00,AAPL,0,12020098,119.39285714285714,95.8238011691862
2024-10-21 12:05:43.337453873+00:00,AAPL,-200,12020100,-200.0,-4.001959727753775
2024-10-21 12:05:43.337912322+00:00,AAPL,0,12020101,-124.99285714285715,-99.06274339499069
2024-10-21 12:05:43.337965586+00:00,AAPL,0,12020102,15.916666666666666,11.552330424963824
2024-10-21 12:05:43.365778374+00:00,AAPL,0,12020108,40.0,23.135301612889172
2024-10-21 12:05:43.393790686+00:00,AAPL,200,12020113,200.0,4.001959727753775
2024-10-21 12:05:43.393803680+00:00,AAPL,200,12020114,200.0,4.001959727753775
2024-10-21 12:05:43.596064460+00:00,AAPL,0,12020213,-40.0,-23.135301612889172
2024-10-21 12:05:43.596076460+00:00,AAPL,0,12020214,-41.51190476190475,-23.735859999544466
2024-10-21 12:05:45.922885872+00:00,AAPL,0,12021802,-18.811507936507937,-12.980513245573189
2024-10-21 12:05:45.923016443+00:00,AAPL,0,12021803,5.800000000000001,3.35461873386893
2024-10-21 12:05:46.352758108+00:00,AAPL,0,12022103,639.3757936507936,263.3198283863422
2024-10-21 12:05:46.952418271+00:00,AAPL,-200,12022312,-436.83174603174604,-157.50757197923323
2024-10-21 12:05:46.952433308+00:00,AAPL,200,12022313,436.83174603174604,157.50757197923323
2024-10-21 12:05:47.007021590+00:00,AAPL,0,12022361,143.40238095238092,115.13795957902157
2024-10-21 12:05:48.195531738+00:00,AAPL,-200,12023323,-436.83174603174604,-157.50757197923323
2024-10-21 12:05:48.195615637+00:00,AAPL,0,12023325,0.0,0.0
2024-10-21 12:05:48.195615637+00:00,AAPL,-76,12023326,-669.4023809523809,-245.898633887429
2024-10-21 12:05:48.195615637+00:00,AAPL,-76,12023326,-669.4023809523809,-183.2823099940062
2024-10-21 12:05:48.195615637+00:00,AAPL,-76,12023326,-876.0424603174603,-245.898633887429
2024-10-21 12:05:48.195615637+00:00,AAPL,-76,12023326,-876.0424603174603,-183.2823099940062
2024-10-21 12:05:48.195615637+00:00,AAPL,-100,12023326,-669.4023809523809,-245.898633887429
2024-10-21 12:05:48.195615637+00:00,AAPL,-100,12023326,-669.4023809523809,-183.2823099940062
2024-10-21 12:05:48.195615637+00:00,AAPL,-100,12023326,-876.0424603174603,-245.898633887429
2024-10-21 12:05:48.195615637+00:00,AAPL,-100,12023326,-876.0424603174603,-183.2823099940062
2024-10-21 12:05:48.195638794+00:00,AAPL,200,12023327,436.83174603174604,157.50757197923323
2024-10-21 12:05:48.195643749+00:00,AAPL,0,12023328,291.6928571428571,145.68521164548812
2024-10-21 12:05:48.195651625+00:00,AAPL,0,12023329,231.206746031746,146.0024740935586
2024-10-21 12:05:48.195652834+00:00,AAPL,-33,12023331,-83.0,-6.739087832215963
2024-10-21 12:05:48.195667975+00:00,AAPL,133,12023333,406.5777777777777,136.10164870243955
2024-10-21 12:05:48.195671113+00:00,AAPL,0,12023334,-241.30396825396824,-100.23298178858064
2024-10-21 12:05:48.195675914+00:00,AAPL,0,12023335,-25.0,-20.609452348168176
2024-10-21 12:05:48.195679038+00:00,AAPL,0,12023336,-33.33333333333333,-10.263430427893708
2024-10-21 12:05:48.195690635+00:00,AAPL,0,12023338,50.0,6.07876447713659
2024-10-21 12:05:48.195701993+00:00,AAPL,0,12023340,33.33333333333333,10.263430427893708
2024-10-21 12:05:48.195706051+00:00,AAPL,0,12023341,25.0,20.609452348168176
2024-10-21 12:05:48.195771617+00:00,AAPL,0,12023342,25.0,20.609452348168176
2024-10-21 12:05:48.195800135+00:00,AAPL,-33,12023344,-284.2444444444444,-127.22417045187387
2024-10-21 12:05:48.195848770+00:00,AAPL,0,12023346,50.0,6.07876447713659
2024-10-21 12:05:48.195954138+00:00,AAPL,0,12023347,-247.706746031746,-148.00846637101367
2024-10-21 12:05:48.259822838+00:00,AAPL,0,12023416,236.47063492063492,166.700926500031
2024-10-21 12:05:48.263346529+00:00,AAPL,0,12023419,-5.800000000000001,-3.35461873386893
2024-10-21 12:05:48.297202075+00:00,AAPL,0,12023433,231.206746031746,146.0024740935586
2024-10-21 12:05:48.297231678+00:00,AAPL,0,12023434,-431.206746031746,-170.31753200210494
2024-10-21 12:05:48.313231819+00:00,AAPL,0,12023436,200.0,24.31505790854636
2024-10-21 12:05:48.453765847+00:00,AAPL,-200,12023463,-491.6928571428572,-149.68717137324188
2024-10-21 12:05:48.461428130+00:00,AAPL,-200,12023464,-200.0,-4.001959727753775
2024-10-21 12:05:48.825644162+00:00,AAPL,0,12023548,50.0,41.21890469633635
2024-10-21 12:05:49.592099813+00:00,AAPL,0,12023911,-114.00396825396827,-101.60054221403827
2024-10-21 12:05:52.517180690+00:00,AAPL,0,12025554,35.47063492063492,25.846480534813107
2024-10-21 12:05:55.930110286+00:00,AAPL,0,12028586,-6.0,-1.8474174770208673
2024-10-21 12:05:57.922929284+00:00,AAPL,0,12029987,-35.47063492063492,-25.846480534813107
2024-10-21 12:05:57.923066098+00:00,AAPL,0,12029988,7.5,6.1828357044504525
2024-10-21 12:06:05.427139071+00:00,AAPL,400,12035523,691.6928571428571,153.68913110099567
2024-10-21 12:06:06.690796307+00:00,AAPL,0,12036944,100.0,12.15752895427318
2024-10-21 12:06:06.690808686+00:00,AAPL,0,12036945,100.0,12.15752895427318
2024-10-21 12:06:06.701910843+00:00,AAPL,0,12037042,-182.02619047619044,-130.55128786712578
2024-10-21 12:06:06.701967763+00:00,AAPL,0,12037043,-8.666666666666666,-2.668491911252364
2024-10-21 12:06:06.737555073+00:00,AAPL,0,12037240,-244.1031746031746,-162.67889756051474
2024-10-21 12:06:06.737568257+00:00,AAPL,0,12037241,244.1031746031746,162.67889756051474
2024-10-21 12:06:06.784651971+00:00,AAPL,0,12037447,66.66666666666666,20.526860855787415
2024-10-21 12:06:06.795491217+00:00,AAPL,0,12037500,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:06.795502438+00:00,AAPL,0,12037501,66.66666666666666,20.526860855787415
2024-10-21 12:06:07.734697882+00:00,AAPL,100,12038529,887.0039682539682,200.64648620555394
2024-10-21 12:06:07.735102284+00:00,AAPL,-100,12038532,-887.0039682539682,-200.64648620555394
2024-10-21 12:06:07.797318931+00:00,AAPL,0,12038578,8.666666666666666,2.668491911252364
2024-10-21 12:06:07.797428592+00:00,AAPL,0,12038579,248.69285714285712,151.0781487229132
2024-10-21 12:06:07.802356464+00:00,AAPL,0,12038584,-263.1928571428571,-152.8409904212828
2024-10-21 12:06:07.802368533+00:00,AAPL,0,12038585,263.1928571428571,152.8409904212828
2024-10-21 12:06:07.805948070+00:00,AAPL,0,12038589,66.66666666666666,20.526860855787415
2024-10-21 12:06:07.846428844+00:00,AAPL,0,12038617,-100.0,-12.15752895427318
2024-10-21 12:06:07.848909781+00:00,AAPL,0,12038620,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:07.896522805+00:00,AAPL,0,12038640,100.0,12.15752895427318
2024-10-21 12:06:07.896534876+00:00,AAPL,0,12038641,100.0,12.15752895427318
2024-10-21 12:06:08.694025455+00:00,AAPL,0,12039365,100.0,12.15752895427318
2024-10-21 12:06:17.680964159+00:00,AAPL,0,12045252,-7.5,-6.1828357044504525
2024-10-21 12:06:17.681006872+00:00,AAPL,0,12045253,35.47063492063492,25.846480534813107
2024-10-21 12:06:17.696105981+00:00,AAPL,0,12045305,-248.69285714285712,-151.0781487229132
2024-10-21 12:06:18.819178890+00:00,AAPL,100,12045986,872.6924603174604,189.86729339091738
2024-10-21 12:06:18.819594049+00:00,AAPL,-100,12045987,-872.6924603174604,-189.86729339091738
2024-10-21 12:06:18.820239929+00:00,AAPL,0,12045988,-228.38730158730158,-150.45107574884983
2024-10-21 12:06:18.821093344+00:00,AAPL,-200,12045989,-522.3317460317461,-167.9022592351368
2024-10-21 12:06:18.873162917+00:00,AAPL,0,12046004,228.38730158730158,150.45107574884983
2024-10-21 12:06:18.892219598+00:00,AAPL,-200,12046028,-475.30595238095236,-185.9119063389436
2024-10-21 12:06:18.892231335+00:00,AAPL,200,12046029,475.30595238095236,185.9119063389436
2024-10-21 12:06:18.892290341+00:00,AAPL,200,12046031,200.0,4.001959727753775
2024-10-21 12:06:19.678000980+00:00,AAPL,0,12046958,66.66666666666666,20.526860855787415
2024-10-21 12:06:19.696727473+00:00,AAPL,0,12047035,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:19.696738939+00:00,AAPL,0,12047036,133.33333333333331,41.05372171157483
2024-10-21 12:06:22.179031254+00:00,AAPL,0,12050374,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:29.265587376+00:00,AAPL,0,12057133,-35.47063492063492,-25.846480534813107
2024-10-21 12:06:29.265653484+00:00,AAPL,0,12057134,35.670634920634924,25.962157042877557
2024-10-21 12:06:29.265699161+00:00,AAPL,0,12057136,-14.0,-1.7020540535982451
2024-10-21 12:06:31.862439229+00:00,AAPL,0,12059004,-35.670634920634924,-25.962157042877557
2024-10-21 12:06:31.862509699+00:00,AAPL,0,12059008,35.070634920634916,25.615127518684222
2024-10-21 12:06:39.032886978+00:00,AAPL,-228,12066080,-503.30595238095236,-186.4721807008291
2024-10-21 12:06:39.137156502+00:00,AAPL,228,12066185,503.30595238095236,186.4721807008291
2024-10-21 12:06:46.758024329+00:00,AAPL,0,12071674,66.66666666666666,20.526860855787415
2024-10-21 12:06:46.812855420+00:00,AAPL,0,12071825,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:46.812867723+00:00,AAPL,0,12071826,66.66666666666666,20.526860855787415
2024-10-21 12:06:46.863385247+00:00,AAPL,0,12072246,-35.070634920634916,-25.615127518684222
2024-10-21 12:06:46.888617346+00:00,AAPL,0,12072288,6.5,5.358457610523726
2024-10-21 12:06:48.285146479+00:00,AAPL,-228,12073283,-503.30595238095236,-186.4721807008291
2024-10-21 12:06:48.317330539+00:00,AAPL,228,12073312,503.30595238095236,186.4721807008291
2024-10-21 12:06:48.791506901+00:00,AAPL,200,12073929,536.3317460317461,169.60431328873503
2024-10-21 12:06:48.791534978+00:00,AAPL,0,12073930,0.0,0.0
2024-10-21 12:06:48.791534978+00:00,AAPL,0,12073930,0.0,-169.60431328873503
2024-10-21 12:06:48.791534978+00:00,AAPL,0,12073930,-536.3317460317461,0.0
2024-10-21 12:06:48.791534978+00:00,AAPL,0,12073930,-536.3317460317461,-169.60431328873503
2024-10-21 12:06:48.791534978+00:00,AAPL,-200,12073930,0.0,0.0
2024-10-21 12:06:48.791534978+00:00,AAPL,-200,12073930,0.0,-169.60431328873503
2024-10-21 12:06:48.791534978+00:00,AAPL,-200,12073930,-536.3317460317461,0.0
2024-10-21 12:06:48.791534978+00:00,AAPL,-200,12073930,-536.3317460317461,-169.60431328873503
2024-10-21 12:06:48.791573564+00:00,AAPL,100,12073931,886.2039682539682,200.18378017329613
2024-10-21 12:06:48.791586310+00:00,AAPL,0,12073932,595.2757936507936,237.6844997689753
2024-10-21 12:06:48.893768793+00:00,AAPL,0,12074008,-595.2757936507936,-237.6844997689753
2024-10-21 12:06:49.043764990+00:00,AAPL,-100,12074117,-886.2039682539682,-200.18378017329613
2024-10-21 12:06:49.574441885+00:00,AAPL,0,12074442,-143.10317460317458,-149.69699051231484
2024-10-21 12:06:51.353578115+00:00,AAPL,0,12075742,-100.0,-12.15752895427318
2024-10-21 12:06:51.353591847+00:00,AAPL,0,12075743,243.1031746031746,161.854519466588
2024-10-21 12:06:53.388459101+00:00,AAPL,0,12077374,66.66666666666666,20.526860855787415
2024-10-21 12:06:56.110160994+00:00,AAPL,100,12079383,886.2039682539682,200.18378017329613
2024-10-21 12:06:56.110195323+00:00,AAPL,-228,12079385,-503.30595238095236,-186.4721807008291
2024-10-21 12:06:56.110459619+00:00,AAPL,-100,12079387,-886.2039682539682,-200.18378017329613
2024-10-21 12:06:56.110506828+00:00,AAPL,-200,12079388,-200.0,-4.001959727753775
2024-10-21 12:06:56.200078370+00:00,AAPL,0,12079603,66.66666666666666,20.526860855787415
2024-10-21 12:06:56.253414674+00:00,AAPL,0,12079693,-66.66666666666666,-20.526860855787415
2024-10-21 12:06:56.253426681+00:00,AAPL,0,12079694,-43.103174603174594,-137.53946155804164
2024-10-21 12:06:56.253770667+00:00,AAPL,0,12079695,-100.0,-12.15752895427318
2024-10-21 12:06:56.253914719+00:00,AAPL,0,12079696,-8.666666666666666,-2.668491911252364
2024-10-21 12:06:56.254006802+00:00,AAPL,0,12079697,178.6031746031746,138.6376929115292
2024-10-21 12:06:56.262048229+00:00,AAPL,0,12079704,-100.0,-12.15752895427318
2024-10-21 12:06:56.262061304+00:00,AAPL,0,12079705,230.6706349206349,163.34630776616206
2024-10-21 12:06:56.280865568+00:00,AAPL,0,12079723,-239.3373015873016,-166.01479967741443
2024-10-21 12:06:56.343913221+00:00,AAPL,0,12079737,-203.26984126984127,-164.8653937575785
2024-10-21 12:06:57.181891624+00:00,AAPL,0,12080361,8.666666666666666,2.668491911252364
2024-10-21 12:06:59.253990761+00:00,AAPL,0,12081445,100.0,12.15752895427318
2024-10-21 12:06:59.254521031+00:00,AAPL,0,12081446,-8.666666666666666,-2.668491911252364
2024-10-21 12:06:59.254578130+00:00,AAPL,0,12081447,179.6031746031746,138.94559582436605
2024-10-21 12:06:59.308464431+00:00,AAPL,0,12081505,-100.0,-12.15752895427318
2024-10-21 12:06:59.308477350+00:00,AAPL,200,12081506,100.0,-8.155569226519406
2024-10-21 12:07:03.723636278+00:00,AAPL,428,12085903,703.3059523809524,190.4741404285829
2024-10-21 12:07:06.239446409+00:00,AAPL,-200,12087785,-200.0,-4.001959727753775
2024-10-21 12:07:06.347474732+00:00,AAPL,200,12087873,200.0,4.001959727753775
2024-10-21 12:07:21.424028257+00:00,AAPL,-228,12101250,-503.30595238095236,-186.4721807008291
2024-10-21 12:07:21.424041784+00:00,AAPL,0,12101251,275.30595238095236,181.90994661118978
2024-10-21 12:07:21.478349682+00:00,AAPL,200,12101383,938.2539682539682,163.93500731212993
2024-10-21 12:07:21.488058823+00:00,AAPL,0,12101519,-137.92063492063494,-86.8852395544581
2024-10-21 12:07:21.488100749+00:00,AAPL,0,12101521,137.17063492063494,86.26695598401305
2024-10-21 12:07:21.502492836+00:00,AAPL,28,12101598,28.0,0.5602743618855284
2024-10-21 12:07:21.502548349+00:00,AAPL,0,12101599,222.331746031746,151.74277055310984
2024-10-21 12:07:24.037331253+00:00,AAPL,-200,12104033,-435.33174603174604,-157.32520904491912
2024-10-21 12:07:24.051643239+00:00,AAPL,0,12104141,-275.30595238095236,-181.90994661118978
2024-10-21 12:07:24.051685450+00:00,AAPL,0,12104142,275.30595238095236,181.90994661118978
2024-10-21 12:07:31.492189570+00:00,AAPL,400,12109685,635.331746031746,161.3271687726729
2024-10-21 12:07:31.505459563+00:00,AAPL,0,12109738,-222.331746031746,-151.74277055310984
2024-10-21 12:07:31.506518669+00:00,AAPL,0,12109739,222.331746031746,151.74277055310984
2024-10-21 12:07:32.030551990+00:00,AAPL,-200,12110208,-937.5039682539682,-163.31672374168488
2024-10-21 12:07:32.030564032+00:00,AAPL,0,12110209,237.50396825396822,98.52711924256516
2024-10-21 12:07:33.189588145+00:00,AAPL,200,12111500,-37.50396825396825,-94.52515951481139
2024-10-21 12:07:34.413504555+00:00,AAPL,200,12112520,937.5039682539682,163.31672374168488
2024-10-21 12:07:51.491296294+00:00,AAPL,0,12127009,0.0,0.0
2024-10-21 12:07:51.491296294+00:00,AAPL,0,12127010,0.0,0.0
2024-10-21 12:07:51.493462211+00:00,AAPL,0,12127014,0.0,0.0
2024-10-21 12:07:51.493723176+00:00,AAPL,100,12127015,706.1424603174603,222.01516625935474
2024-10-21 12:07:51.493724386+00:00,AAPL,0,12127016,507.2595238095237,345.6232393477636
2024-10-21 12:07:51.493756947+00:00,AAPL,-200,12127018,-436.83174603174604,-157.50757197923323
2024-10-21 12:07:51.494118408+00:00,AAPL,-100,12127025,-607.2595238095238,-347.6242192116405
2024-10-21 12:07:51.502398180+00:00,AAPL,-100,12127032,-706.1424603174603,-222.01516625935474
2024-10-21 12:07:51.568012126+00:00,AAPL,200,12127155,200.0,4.001959727753775
2024-10-21 12:07:51.600943259+00:00,AAPL,0,12127168,207.66507936507935,147.2268611648366
2024-10-21 12:07:51.615820733+00:00,AAPL,0,12127177,-207.66507936507935,-147.2268611648366
2024-10-21 12:07:51.619802962+00:00,AAPL,0,12127178,-137.17063492063494,-86.26695598401305
2024-10-21 12:07:51.619884656+00:00,AAPL,0,12127179,140.25396825396825,83.98835341678124
2024-10-21 12:07:51.619898253+00:00,AAPL,0,12127180,-275.30595238095236,-181.90994661118978
2024-10-21 12:07:51.619921024+00:00,AAPL,28,12127181,735.8924603174603,235.4046291440308
2024-10-21 12:07:51.619959682+00:00,AAPL,0,12127184,201.97261904761902,163.4296073822934
2024-10-21 12:07:51.628191317+00:00,AAPL,0,12127189,-100.0,-12.15752895427318
2024-10-21 12:07:51.628201644+00:00,AAPL,0,12127190,-607.8924603174603,-222.6868258278721
2024-10-21 12:07:51.628212387+00:00,AAPL,0,12127191,150.89246031746032,122.8163897777237
2024-10-21 12:07:51.686536494+00:00,AAPL,0,12127218,-66.66666666666666,-20.526860855787415
2024-10-21 12:07:51.794799198+00:00,AAPL,0,12127318,50.0,41.21890469633635
2024-10-21 12:07:51.814032926+00:00,AAPL,0,12127371,507.0,141.08934074648477
2024-10-21 12:07:52.076548886+00:00,AAPL,0,12127534,0.0,0.0
2024-10-21 12:07:52.076590310+00:00,AAPL,5,12127535,477.4928571428572,340.98776147417794
2024-10-21 12:07:52.083763088+00:00,AAPL,-5,12127537,-477.4928571428572,-340.98776147417794
2024-10-21 12:07:52.139320651+00:00,AAPL,0,12127647,-107.89246031746032,-87.36813173887445
2024-10-21 12:07:52.139355221+00:00,AAPL,-28,12127648,-658.9206349206348,-216.99356134785415
2024-10-21 12:07:52.139430957+00:00,AAPL,0,12127649,14.5,1.7628416983696114
2024-10-21 12:07:52.330233710+00:00,AAPL,0,12127818,0.0,0.0
2024-10-21 12:07:52.330267041+00:00,AAPL,5,12127819,645.5873015873015,219.50973080325167
2024-10-21 12:07:52.333762726+00:00,AAPL,-5,12127822,-645.5873015873015,-219.50973080325167
2024-10-21 12:07:53.654833970+00:00,AAPL,0,12128538,0.0,0.0
2024-10-21 12:07:53.654870612+00:00,AAPL,5,12128540,645.5873015873015,219.50973080325167
2024-10-21 12:07:53.663763591+00:00,AAPL,-5,12128556,-645.5873015873015,-219.50973080325167
2024-10-21 12:07:54.619783229+00:00,AAPL,200,12129129,200.0,4.001959727753775
2024-10-21 12:07:54.619937567+00:00,AAPL,0,12129132,66.66666666666666,20.526860855787415
2024-10-21 12:07:54.619949131+00:00,AAPL,0,12129133,176.66507936507935,121.67114025310805
2024-10-21 12:07:54.620382308+00:00,AAPL,29,12129141,769.5873015873015,232.1474949248553
2024-10-21 12:07:54.620490674+00:00,AAPL,0,12129142,-169.16507936507935,-115.48830454865761
2024-10-21 12:07:54.620533693+00:00,AAPL,0,12129143,169.16507936507935,115.48830454865761
2024-10-21 12:07:54.677762815+00:00,AAPL,0,12129187,-100.0,-12.15752895427318
2024-10-21 12:07:54.677774981+00:00,AAPL,200,12129188,214.5,5.764801426123386
2024-10-21 12:07:54.740560308+00:00,AAPL,0,12129249,-555.0873015873015,-209.01499455415427
2024-10-21 12:07:54.740591753+00:00,AAPL,0,12129250,-14.5,-1.7628416983696114
2024-10-21 12:07:54.740668620+00:00,AAPL,0,12129251,545.4206349206348,206.03859973006507
2024-10-21 12:07:57.005348310+00:00,AAPL,0,12130684,0.0,0.0
2024-10-21 12:07:57.005348926+00:00,AAPL,0,12130685,0.0,0.0
2024-10-21 12:07:57.005648252+00:00,AAPL,100,12130686,610.5591269841269,346.04581690164474
2024-10-21 12:07:57.006073356+00:00,AAPL,-100,12130687,-610.5591269841269,-346.04581690164474
2024-10-21 12:07:57.069351091+00:00,AAPL,0,12130710,50.0,41.21890469633635
2024-10-21 12:07:57.258842550+00:00,AAPL,0,12130840,0.0,0.0
2024-10-21 12:07:58.008823092+00:00,AAPL,0,12131171,0.0,0.0
2024-10-21 12:07:58.008823092+00:00,AAPL,0,12131171,0.0,1.0004899319384437
2024-10-21 12:07:58.008823092+00:00,AAPL,0,12131171,50.0,0.0
2024-10-21 12:07:58.008823092+00:00,AAPL,0,12131171,50.0,1.0004899319384437
2024-10-21 12:07:58.008823092+00:00,AAPL,50,12131171,0.0,0.0
2024-10-21 12:07:58.008823092+00:00,AAPL,50,12131171,0.0,1.0004899319384437
2024-10-21 12:07:58.008823092+00:00,AAPL,50,12131171,50.0,0.0
2024-10-21 12:07:58.008823092+00:00,AAPL,50,12131171,50.0,1.0004899319384437
2024-10-21 12:07:58.008889077+00:00,AAPL,0,12131172,-176.16507936507935,-121.25895120614469
2024-10-21 12:07:58.036947209+00:00,AAPL,0,12131183,176.16507936507935,121.25895120614469
2024-10-21 12:07:58.162656656+00:00,AAPL,0,12131260,-50.0,-41.21890469633635
2024-10-21 12:08:07.337716526+00:00,AAPL,200,12137724,200.0,4.001959727753775
2024-10-21 12:08:07.341475627+00:00,AAPL,0,12137749,425.059126984127,333.6501497818643
2024-10-21 12:08:07.343053018+00:00,AAPL,0,12137753,-410.559126984127,-331.88730808349464
2024-10-21 12:08:11.980882050+00:00,AAPL,0,12141046,0.0,0.0
2024-10-21 12:08:11.980882050+00:00,AAPL,0,12141047,0.0,0.0
2024-10-21 12:08:11.980882050+00:00,AAPL,0,12141047,0.0,1.1205487237710567
